Lateness,Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
-1720.9198,270.58905,2.2839378E+09,14,4,4.47,9.08,152,15,3,2151
-1720.9954,270.50882,2.3231508E+09,14,1,6.1,10.8,258,25,5,3428
-1714.493,275.2153,2.3557422E+09,15,3,6.1,11.29,212,20,4,2763
-1717.5139,278.0789,2.3464282E+09,15,1,4.77,8.99,143,15,3,2024
-1722.491,279.77478,2.3627E+09,14,3,4.73,9.23,339,35,7,3730
-1734.0807,282.53387,2.3795748E+09,13,2,5.96,9.46,143,15,3,1872
-1731.4866,284.30417,2.393825E+09,15,3,5.01,11.15,143,15,3,1623
-1729.4089,285.4874,2.3990275E+09,17,3,5.94,10.65,341,35,7,4013
-1727.2413,288.0637,2.3919224E+09,11,0,4.64,10.17,243,25,5,2474
-1724.8898,290.20407,2.413302E+09,8,1,4.29,8.83,297,30,6,3441
-1722.3798,289.54083,2.399613E+09,8,1,1.5,2.88,161,15,3,1858
-1728.9833,288.2898,2.4088883E+09,7,1,1.55,3.85,307,30,6,4412
-1728.9833,290.6544,2.4226962E+09,9,2,3.54,9.22,156,15,3,2223
-1728.9833,290.74393,2.4237391E+09,11,2,3.92,9.84,154,15,3,1786
-1737.4421,291.34995,2.460856E+09,11,3,4.72,9.93,245,25,5,3571
-1743.6353,295.75122,2.4576264E+09,13,0,4.76,11.67,199,20,4,2949
-1747.8745,298.37683,2.4882693E+09,12,2,5.33,9.14,301,30,6,4430
-1745.2289,301.05518,2.5301427E+09,14,4,4.22,9.12,212,20,4,2499
-1741.856,306.24734,2.5383928E+09,14,1,5.3,11.48,342,35,7,4141
-1738.1793,310.3212,2.569964E+09,15,2,6.17,10.97,155,15,3,2177
-1745.2284,311.05957,2.5706747E+09,15,3,3.82,10.36,152,15,3,1814
-1742.7266,311.4966,2.5956288E+09,15,2,4.62,10.28,191,20,4,2288
-1750.9385,312.18152,2.6138885E+09,13,2,3.84,7.32,250,25,5,2724
-1749.4943,315.6088,2.6256422E+09,15,3,4.68,10.22,148,15,3,2131
-1744.2566,319.92923,2.61455E+09,13,2,5.43,10.37,254,25,5,2841
-1738.4645,319.78592,2.6056515E+09,12,1,4.24,9.08,293,30,6,3080
-1740.4126,320.40765,2.663333E+09,13,3,5.71,12.03,306,30,6,4132
-1736.4711,326.66434,2.6661322E+09,7,0,3.12,7.4,157,15,3,1717
-1736.4711,325.67725,2.6981563E+09,10,3,4.18,9.38,345,35,7,4293
-1736.722,329.48654,2.716911E+09,12,3,5.06,11.08,158,15,3,2113
-1737.8813,330.9787,2.7184038E+09,12,1,3.96,9.79,334,35,7,4053
-1738.4983,330.29068,2.6965348E+09,9,0,4.31,10.17,339,35,7,4621
-1737.1127,330.97324,2.747461E+09,10,2,4.36,9.57,238,25,5,2606
-1736.317,334.91257,2.752248E+09,10,3,4.38,10.15,197,20,4,2456
-1736.317,337.0802,2.7594225E+09,13,3,5.78,11.31,193,20,4,2599
-1738.1666,336.5263,2.7517635E+09,13,1,5.42,12.23,250,25,5,2889
-1740.173,335.715,2.734809E+09,13,1,3.99,9.58,153,15,3,2270
-1736.3154,343.6543,2.833546E+09,18,2,5.88,12.02,148,15,3,2183
-1737.6611,344.95377,2.8346435E+09,16,1,6.06,11.01,148,15,3,1840
-1275,23.582441,235526770,11,3,4.66,11.12,194,20,4,1982
-1317,28.158594,234713520,12,2,4.56,9.68,143,15,3,1710
-1317,29.712269,276803200,13,1,3.88,9.12,358,35,7,4430
-1439.1111,31.473333,278124960,13,2,4,9.74,148,15,3,2158
-1551.4,36.182198,329106020,9,2,4.3,9.21,350,35,7,4333
-1548,40.96059,367409700,11,3,5.51,11.07,255,25,5,3291
-1512.8334,46.471794,377173020,11,2,5.29,10.58,147,15,3,1835
-1499.3158,48.949703,379473180,13,3,4.38,9.92,263,25,5,2764
-1578.381,50.59078,478526140,12,1,6.21,11.9,345,35,7,4953
-1525.1305,59.39289,500507840,12,2,6.02,11.55,243,25,5,3509
-1498.375,60.074387,607386000,16,5,6.11,11.27,158,15,3,2136
-1486.28,70.38565,612790460,17,2,6.38,11.84,153,15,3,1577
-1549.2307,72.49978,685047100,21,5,6.04,11.73,347,35,7,3815
-1597.7241,77.85073,723175940,22,4,7.21,10.97,147,15,3,1787
-1627.2122,84.08909,723384800,19,1,6.79,11.68,151,15,3,2063
-1549.75,89.890816,720081340,17,1,5.56,12.02,193,20,4,2395
-1511.9474,92.61485,772909300,19,4,6.19,12.12,203,20,4,2441
-1482.3572,94.88654,776606700,17,2,5.7,12.77,307,30,6,3251
-1401.902,101.989426,790161800,11,0,5.7,10.92,193,20,4,1970
-1373.8246,104.14016,762973300,8,0,2.24,5.51,152,15,3,2176
-1373.8246,102.646736,747265200,9,1,1.35,3.67,147,15,3,1663
-1363.0328,99.33555,764599360,7,2,0.97,3.29,307,30,6,4245
-1376.6031,99.22181,787967360,6,1,4.55,8.07,293,30,6,3118
-1382.7031,103.64262,855169100,8,3,5.34,11.64,142,15,3,1937
-1397.1343,109.396545,871108860,9,0,4.42,9.31,163,15,3,1844
-1397.1343,107.45069,875622000,10,1,3.98,9.72,159,15,3,2346
-1397.1343,108.4875,871617000,12,2,3.06,6.74,155,15,3,1685
-1393.3143,108.025764,898400100,12,3,3.83,8.32,250,25,5,3063
-1407.6389,111.07548,904981760,11,1,3.76,10.24,149,15,3,1854
-1403.4324,114.2088,921552500,10,1,4.19,10.12,339,35,7,3511
-1448.8701,116.706406,936277300,10,3,3.94,8.8,208,20,4,2530
-1469.6075,118.261955,924128900,10,2,3.41,8.52,149,15,3,1744
-1468.2125,117.873634,911572700,12,3,3.91,10.68,267,25,5,2699
-1484.7906,120.58886,919091840,8,0,2.25,5.31,193,20,4,2599
-1482.4719,118.34982,931675000,8,3,1.96,6.92,153,15,3,1758
-1499.0444,119.85907,961860160,10,3,4.34,10.78,150,15,3,1580
-1499.8586,123.65655,971278800,9,1,5.12,10.44,203,20,4,2540
-1499.8586,125.10321,984808640,12,3,4.53,9.22,148,15,3,1738
-1499.8586,128.26978,1.0056988E+09,15,3,4.41,9.83,140,15,3,1959
-1501.1237,129.95056,1.0360039E+09,12,2,4.02,8.53,383,40,8,5695
-1508.4803,139.25146,1.06747405E+09,9,0,4.12,10.05,142,15,3,2075
-1504.0577,140.70837,1.0845988E+09,9,2,4.03,7.72,306,30,6,3791
-1522.7009,140.38757,1.1087197E+09,10,4,4.71,9.08,254,25,5,3752
-1522.7009,143.36583,1.136437E+09,12,2,4.51,10.2,193,20,4,2396
-1521.7478,148.98079,1.1317664E+09,9,0,3.59,8.31,152,15,3,2245
-1522.0088,150.23866,1.1518028E+09,8,0,1.22,3.12,291,30,6,3459
-1518.9562,148.46045,1.1599141E+09,11,4,2.9,5.62,296,30,6,3921
-1524.6897,151.5759,1.2106441E+09,11,2,4.7,10.17,247,25,5,2472
-1563.5798,163.13911,1.2399194E+09,10,0,4.64,8.19,255,25,5,3481
-1565.6803,162.11584,1.2449651E+09,10,3,3.2,6.8,290,30,6,4145
-1565.7479,163.848,1.2999647E+09,10,1,4.75,10.06,155,15,3,2125
-1581.0709,170.28375,1.3367658E+09,10,0,4.78,10.17,307,30,6,3882
-1581.8693,172.52518,1.3580614E+09,10,0,3.9,9.2,153,15,3,1825
-1574.0902,171.53836,1.3576937E+09,10,3,2.18,5.79,164,15,3,2100
-1583.6149,171.547,1.3443232E+09,9,1,2.5,6.49,152,15,3,2004
-1580.9412,171.93741,1.3707988E+09,11,3,4.31,8.05,255,25,5,2728
-1593.633,174.84206,1.3830034E+09,10,2,4.74,10.63,197,20,4,2460
-1592.4429,176.31372,1.4195999E+09,12,3,4.85,12.1,403,40,8,4606
-1592.4429,178.40234,1.4073567E+09,14,2,5.62,10.52,143,15,3,1463
-1603.4097,178.2797,1.4282586E+09,14,4,5.4,10.2,154,15,3,1753
-1603.4097,180.29037,1.432119E+09,16,2,5.24,11.23,252,25,5,2545
-1581.6776,183.93356,1.4628306E+09,10,0,4.44,9.67,152,15,3,2246
-1576.5128,189.60963,1.5246684E+09,10,0,3.58,7.64,195,20,4,2738
-1569.0488,193.05974,1.5520759E+09,5,0,0.99,2.65,334,35,7,3701
-1569.0488,190.84067,1.5642345E+09,6,1,0.06,0.94,264,25,5,3393
-1571.4485,193.64822,1.5663232E+09,6,1,3.47,6.25,155,15,3,1616
-1578.3512,195.45114,1.5784773E+09,4,1,3.38,9.06,354,35,7,3805
-1578.3512,197.83772,1.5811886E+09,6,0,3.05,6.36,246,25,5,2750
-1578.2662,195.93892,1.5940406E+09,6,1,1.68,4.22,341,35,7,4286
-1578.2662,198.73946,1.6266756E+09,8,2,3.42,7.99,357,35,7,4656
-1603.2325,205.88483,1.6548837E+09,8,0,4.27,8.89,148,15,3,1724
-1603.2325,205.94417,1.726745E+09,11,3,3.85,9.18,307,30,6,3911
-1602.3352,213.68611,1.7291672E+09,11,1,5.16,11.22,307,30,6,3247
-1620.3693,214.21284,1.7537018E+09,10,2,4.18,9.8,263,25,5,3896
-1619.764,215.2163,1.7783337E+09,12,4,5.08,10.73,156,15,3,2119
-1619.764,216.65105,1.8204631E+09,17,5,5.54,12.31,156,15,3,1998
-1619.764,218.5916,1.8816945E+09,19,2,6.7,11.28,146,15,3,2033
-1620.8784,225.39078,1.8740868E+09,18,2,5.85,11.59,143,15,3,2127
-1623.246,234.41386,1.9366478E+09,14,0,5.91,11.56,298,30,6,3249
-1616.3842,235.17886,1.9285917E+09,13,2,3.45,8.42,142,15,3,1535
-1621.5337,235.97995,2.0046181E+09,12,2,4.28,9.14,157,15,3,1864
-1618.2296,238.78252,2.0259269E+09,12,3,4.48,9.88,350,35,7,5058
-1608.6,243.75104,2.0445412E+09,11,0,5.06,11.61,142,15,3,2077
-1612.2836,245.84511,2.0359031E+09,12,2,3.23,8.41,350,35,7,5246
-1605.2217,244.66597,2.0241676E+09,11,1,3.49,7.27,148,15,3,1821
-1614.2573,244.93915,2.0193174E+09,10,2,3.74,9.03,197,20,4,2858
-1608.8762,243.83293,1.9865349E+09,7,0,0.17,0.31,149,15,3,1684
-1607.6493,244.68575,2.0235864E+09,8,2,2.99,6.44,291,30,6,3875
-1616.5822,245.8649,2.0170845E+09,10,4,3.38,8.51,290,30,6,3717
-1633.0972,249.44798,2.0758464E+09,11,0,5.19,10.72,243,25,5,2821
-1636.1847,251.34975,2.0326932E+09,7,0,0.43,0.88,156,15,3,1619
-1636.1847,251.30911,2.0630844E+09,10,3,2.15,3.76,301,30,6,4125
-1635.68,251.7955,2.0842515E+09,10,3,5.82,12.21,350,35,7,3736
-1643.4846,252.6731,2.0955092E+09,11,3,6.15,9.9,148,15,3,1554
-1644.2522,256.14874,2.1135681E+09,11,0,4.48,8.34,209,20,4,2907
-1639.7854,256.62842,2.0966707E+09,11,0,3.77,8.46,152,15,3,1881
-1634.6033,251.26338,2.0570835E+09,4,0,0,0,143,15,3,1976
-1634.0817,251.14574,2.0781425E+09,4,3,2.54,5.62,143,15,3,1900
-1634.0817,251.2383,2.085444E+09,5,1,2.76,8.07,193,20,4,2807
-1634.0817,251.09666,2.0949175E+09,8,3,2.33,4.92,251,25,5,2575
-1632.7601,251.96,2.157777E+09,10,3,4.32,9.34,342,35,7,4711
-1639.0526,256.32635,2.1999534E+09,11,2,4.85,10.62,255,25,5,3196
-1633.3347,262.34903,2.196116E+09,8,0,3.79,8.58,147,15,3,2181
-1631.6349,262.6457,2.213818E+09,8,1,3.62,8,296,30,6,3495
-1630.0977,262.32913,2.2505964E+09,8,4,3.5,8.38,208,20,4,2376
-1630.0977,266.26,2.2473175E+09,9,1,4.15,10.62,203,20,4,2220
-1630.0977,266.56128,2.2549238E+09,12,3,4.36,9.66,156,15,3,2119
-1633.31,269.2449,2.302562E+09,12,2,5.51,9.54,293,30,6,3025
-1631.4865,271.86664,2.286791E+09,12,1,4.32,9.74,195,20,4,2254
-1643.7518,280.49545,2.3590267E+09,8,0,3.59,7.55,255,25,5,3773
-1646.7687,281.52695,2.4012362E+09,9,3,2.96,8.15,301,30,6,4180
-1646.7687,283.45773,2.4216637E+09,10,1,4.12,9.33,251,25,5,3211
-1646.2556,284.329,2.4133E+09,10,2,3.21,8.27,197,20,4,2888
-1650.5662,286.23846,2.488855E+09,12,4,4.78,10.55,149,15,3,1803
-1650.5662,291.17587,2.5120724E+09,14,2,4.53,9.42,212,20,4,2969
-1651.9304,293.7256,2.5592307E+09,14,1,5.32,10.19,245,25,5,3509
-1660.091,298.78397,2.6005489E+09,13,1,4.85,9.55,299,30,6,3465
-1665.5251,303.45947,2.60165E+09,11,1,3.98,7.73,198,20,4,2673
-1672.0035,302.98456,2.5890662E+09,8,0,0.86,2.27,301,30,6,3037
-1675.6119,301.12482,2.573439E+09,6,1,0.88,2.19,198,20,4,2532
-1677.4341,300.54385,2.568036E+09,7,2,2.74,7.62,143,15,3,1992
-1679.3461,299.5971,2.5768655E+09,8,2,4.15,10.31,142,15,3,1447
-1088.5,23.666368,154035700,10,0,4.65,9,148,15,3,1922
-1246.6666,22.472395,144427070,10,2,1.41,4.04,153,15,3,2225
-1305.1428,22.78426,195180540,11,2,3.08,6.99,242,25,5,3451
-1471.6666,33.12803,238604140,10,0,3.42,6.38,342,35,7,3649
-1569,32.323784,237546850,8,1,1.74,4.15,197,20,4,2749
-1702.6428,36.71186,286229150,9,3,3.91,8.18,150,15,3,2168
-1822.9375,35.056847,315132400,8,1,3.29,9.26,458,45,9,6458
-1822.9375,39.49542,361980500,10,2,4.73,10.07,147,15,3,1724
-1846.1111,41.275124,347020800,9,0,1.15,3.44,148,15,3,2088
-1914.4286,40.258335,340918940,7,1,1.54,2.86,154,15,3,1772
-1974.84,41.029583,353671840,4,0,1.77,4.09,307,30,6,3085
-1974.84,42.017757,365650750,5,1,1.95,5.31,255,25,5,2567
-1982.7037,49.025906,418628580,8,0,4.19,10.46,159,15,3,2060
-1982.7037,49.88967,431175300,9,1,3.12,6.06,252,25,5,2835
-1982.7037,54.8095,462456600,11,2,3.82,8.64,158,15,3,1648
-1921.6207,56.673077,524374940,13,4,4.59,11.73,153,15,3,1917
-2074.1516,63.45588,544642800,10,0,5.53,8.66,213,20,4,2842
-2053,66.169395,586360600,12,5,3.25,9.41,146,15,3,1793
-2048.838,71.96965,659884700,12,1,5.22,11.26,307,30,6,4043
-2002.2821,75.52117,687895100,12,2,4.88,11.32,143,15,3,1556
-1988.8,77.10918,676185500,12,1,3.29,6.79,158,15,3,1769
-1903.6222,79.152336,691642600,8,1,4.16,9.58,242,25,5,2818
-1919,82.76702,710414800,8,1,4.06,8.72,347,35,7,5166
-1912.0851,83.34613,719769540,9,2,2.41,6.44,154,15,3,2110
-1895.0817,83.98084,759344830,11,4,3.26,8.36,318,30,6,4105
-1891.86,88.64139,827543300,13,3,5.07,10.97,197,20,4,2221
-1923.6415,101.63894,881199700,13,0,5.35,10.92,153,15,3,1687
-1958.9464,106.10838,901279600,14,4,5.17,12.19,156,15,3,1840
-1927.2759,108.57459,908787000,14,2,5.2,10.78,216,20,4,2726
-1873.7705,113.891365,954654900,12,1,5.08,11.03,159,15,3,1875
-1845.8096,116.919044,1.03124314E+09,14,4,4.91,9.45,306,30,6,3970
-1831.5938,121.142944,1.05093216E+09,15,2,5.23,11.3,444,45,9,5436
-1827,125.660324,1.1341915E+09,17,4,6.01,12.21,301,30,6,3628
-1885.5441,127.25747,1.1990719E+09,19,4,7.16,11.05,213,20,4,2404
-1848.6267,143.06055,1.278216E+09,16,0,7.52,10.32,149,15,3,1646
-1833.4342,151.51573,1.3053005E+09,17,2,8.21,10.68,342,35,7,3541
-1780.6962,153.91187,1.2927404E+09,15,1,5.44,11.16,255,25,5,3451
-1749.7407,154.6524,1.3152147E+09,16,3,5.28,10.33,202,20,4,2597
-1723.6626,155.61583,1.334354E+09,17,3,5.08,11.7,158,15,3,1922
-1700.862,159.97603,1.3541303E+09,15,2,5.94,10.64,149,15,3,1678
-1700.862,160.34283,1.3679542E+09,18,3,5.09,10.62,301,30,6,3432
-1711.5055,160.45462,1.40421E+09,16,2,6.41,11.54,197,20,4,2336
-1705.8405,164.82593,1.4257052E+09,17,4,6.71,11.01,256,25,5,3146
-1689.6598,168.45903,1.4651818E+09,17,3,6.92,11.66,345,35,7,4568
-1675.45,173.93546,1.5268005E+09,17,3,7.88,10.62,163,15,3,2203
-1668.9208,181.40971,1.5085661E+09,17,1,6.72,11.12,308,30,6,4538
-1661.5143,188.44928,1.5277385E+09,14,0,4.48,9.12,135,15,3,1537
-1607.072,190.38226,1.5625718E+09,11,3,3.9,8.98,139,15,3,1758
-1603.3303,191.55576,1.5823572E+09,12,2,3.93,8.38,152,15,3,2115
-1601.177,192.76215,1.5676278E+09,12,1,2.71,6.19,246,25,5,2961
-1617.5431,191.96945,1.6309485E+09,14,5,4.8,10.38,142,15,3,1915
-1617.3782,197.82405,1.6608069E+09,14,3,5.76,12.24,148,15,3,1839
-1631.7025,207.01048,1.6371983E+09,13,0,4.79,10.84,160,15,3,1802
-1626.2258,205.09631,1.6555644E+09,13,3,3.08,7.74,194,20,4,2163
-1629.6538,208.29605,1.6384082E+09,9,0,3.38,8.28,192,20,4,2136
-1628.8788,207.38487,1.6687969E+09,10,3,3.27,8.72,148,15,3,1779
-1624.767,210.90494,1.6919259E+09,13,4,5.4,9.26,145,15,3,2011
-1630.8604,213.4565,1.7369897E+09,12,2,5.1,10.25,159,15,3,1780
-1638.0652,215.41022,1.7478312E+09,12,2,5.04,11.12,145,15,3,1915
-1636.8143,217.55833,1.767348E+09,12,2,5.58,10.55,308,30,6,3922
-1623.5525,223.3925,1.796786E+09,12,0,5.91,10.2,334,35,7,4730
-1614.1565,224.14027,1.8173175E+09,10,2,4.85,10.27,194,20,4,2080
-1612.8,225.05833,1.814581E+09,8,1,3.29,8.31,453,45,9,5785
-1612.8,230.2461,1.8490543E+09,11,3,4.4,9.91,259,25,5,2631
-1616.046,236.43387,1.9324973E+09,13,0,5.84,10.05,345,35,7,4312
-1618.4575,238.76585,1.9548951E+09,14,2,5.25,11.37,316,30,6,4360
-1627.1282,241.98914,1.9654103E+09,14,3,7.21,10.71,246,25,5,2982
-1623.2721,244.16994,2.0009396E+09,14,2,5.91,11.65,193,20,4,2452
-1618.15,249.53613,1.9726525E+09,13,0,4.96,10.33,194,20,4,2832
-1626.1472,246.82416,1.9867151E+09,13,3,2.41,8.13,255,25,5,2991
-1621.6769,249.93015,1.9935519E+09,13,1,4.95,8.92,151,15,3,1971
-1618.1394,251.58148,2.0478514E+09,17,5,4.32,10.14,143,15,3,1571
-1620.6488,252.9737,2.1188681E+09,15,1,6.23,10.66,311,30,6,3854
-1639.2823,260.68854,2.1140933E+09,15,2,5.98,11.91,296,30,6,3347
-1644.2164,264.04544,2.1606077E+09,15,1,5.73,10.22,258,25,5,2707
-1661.7386,268.9341,2.1676255E+09,11,1,5.42,11.94,306,30,6,4176
-1663.9548,268.91367,2.184132E+09,11,1,4.31,9.98,301,30,6,4199
-1666.9386,274.39993,2.2146913E+09,12,3,5.67,10.49,197,20,4,2888
-1668.3334,277.48355,2.2163894E+09,12,0,4.77,10.22,350,35,7,4647
-1668.3334,274.95676,2.2194173E+09,18,6,3.68,9.04,260,25,5,3307
-1690.4541,274.16556,2.210669E+09,14,1,5.74,12.38,295,30,6,3345
-1695.242,275.4006,2.241448E+09,15,2,5.6,12.42,202,20,4,2880
-1697.8984,278.97653,2.2681667E+09,17,3,5.06,9.78,197,20,4,2435
-1696.4398,281.27588,2.3143245E+09,15,2,6.15,10.75,198,20,4,2389
-1705.2681,284.3512,2.3105544E+09,14,2,4.28,10.83,139,15,3,1701
-1701.6359,284.70734,2.2973834E+09,14,1,4.67,10.87,163,15,3,1820
-1701.6359,286.49017,2.3399677E+09,16,2,5.04,10.25,246,25,5,2494
-1702.59,290.3054,2.3543345E+09,14,3,4.91,12.66,149,15,3,1974
-1688.9414,292.4026,2.398939E+09,12,3,5.3,10.83,347,35,7,4246
-1696.8557,292.4972,2.463216E+09,12,3,5.36,9.77,148,15,3,1978
-1696.8557,297.58328,2.4630088E+09,14,2,6.33,11.09,149,15,3,1574
-1695.1962,298.74478,2.5034273E+09,15,2,5.96,10.79,198,20,4,2764
-1686.0377,302.2066,2.4825812E+09,13,1,6.14,10.06,298,30,6,3466
-1694.7512,302.55627,2.4641108E+09,13,1,4.62,10.54,240,25,5,2647
-1689.0046,301.42935,2.437314E+09,10,0,1.92,5.52,153,15,3,1611
-1689.0046,299.40695,2.4311155E+09,12,2,0.88,2.88,197,20,4,2822
-1696.6802,299.40253,2.4554642E+09,9,2,4.74,9.28,357,35,7,4128
-1698.8251,303.07016,2.4989517E+09,11,3,6.44,11.75,159,15,3,1622
-1698.8142,309.03513,2.525906E+09,12,4,5.98,10.46,191,20,4,2246
-1701.7092,311.10608,2.5275907E+09,13,2,6.15,10.97,203,20,4,2725
-1706.9298,312.9513,2.520011E+09,13,1,5.05,9.37,152,15,3,2202
-1700.1775,313.66107,2.546932E+09,13,3,4.73,11.15,146,15,3,1537
-1700.1775,316.48517,2.5543555E+09,14,1,4.53,10.76,152,15,3,2172
-1699.2876,315.96146,2.5438902E+09,13,1,2.38,6.41,143,15,3,1445
-1698.7405,314.46005,2.5447043E+09,13,2,1.84,4.71,298,30,6,3088
-1699.8583,316.36343,2.5427338E+09,9,1,5.21,10.72,202,20,4,2791
-1700.1357,314.5326,2.5577142E+09,8,2,2.94,6.66,389,40,8,3895
-1700.8,317.07617,2.5976722E+09,8,2,4.17,10.79,150,15,3,2049
-1700.4227,321.09985,2.594747E+09,8,1,4.1,9.59,153,15,3,1904
-1700.4227,321.47238,2.5974758E+09,9,1,4.16,9.01,306,30,6,4473
-1700.4227,320.0987,2.5925033E+09,12,3,3.43,7.9,158,15,3,1690
-1707.5604,319.44257,2.6193224E+09,15,5,5.59,11.12,135,15,3,1773
-1710.3572,322.06796,2.5825912E+09,12,0,4.36,9.35,199,20,4,2260
-1700.6549,319.89835,2.5683075E+09,11,2,2.85,7.43,140,15,3,2070
-1704.3672,318.15363,2.5566213E+09,11,1,3.08,6.43,208,20,4,2948
-1695.4115,316.88812,2.5879427E+09,8,1,2.41,7.86,301,30,6,3963
-1701.318,319.58322,2.5862185E+09,8,1,2.74,6.67,267,25,5,2790
-1701.584,317.98123,2.607913E+09,10,3,3.26,7.16,342,35,7,4544
-1709.9585,320.73804,2.6403502E+09,9,2,5.38,12.24,259,25,5,2780
-1710.609,321.8124,2.6407212E+09,9,1,5.26,10.98,160,15,3,2063
-1710.609,321.0123,2.6222546E+09,10,1,2.88,5.71,458,45,9,6082
-1713.9176,320.85318,2.6636247E+09,10,1,4.15,10.56,249,25,5,3296
-1707.2333,324.66922,2.7008148E+09,12,5,4.91,11.01,157,15,3,2045
-1708.0627,326.8611,2.702958E+09,14,3,5.09,10.49,158,15,3,2295
-1708.0627,327.9854,2.7511672E+09,16,2,6.07,10.9,307,30,6,4280
-1717.12,331.31808,2.7425718E+09,13,1,5.09,9.65,263,25,5,3393
-1712.8917,333.26282,2.7521518E+09,13,2,4.03,9.41,199,20,4,2794
-1708.3309,337.10437,2.834258E+09,12,0,6.83,12.07,145,15,3,1978
-1706.7299,344.91644,2.8681408E+09,15,0,5.35,11.12,158,15,3,1867
-1701.5883,346.3708,2.8627151E+09,13,0,5.27,12.33,255,25,5,2797
-1701.8591,345.82822,2.8560532E+09,12,1,3.43,8.67,198,20,4,2352
-1714.583,344.88562,2.8939274E+09,12,4,4.02,10.5,147,15,3,1894
-1716.2609,350.82642,2.925921E+09,11,1,5.53,12.59,148,15,3,1757
-1714.0033,352.47476,2.9168965E+09,13,3,4.73,10.56,142,15,3,1554
-1719.1523,353.4706,2.9331543E+09,13,2,4.57,11.21,158,15,3,2101
-1716.9606,353.83762,2.928682E+09,14,3,4.05,9.04,157,15,3,1892
-1475.6666,17.77768,253282700,15,3,5.99,10.12,251,25,5,2882
-1725,25.520573,307499970,16,2,6.21,9.2,358,35,7,4458
-1540.3334,30.192362,297016160,15,1,5.88,11.74,153,15,3,1819
-1168.6,36.66875,325252060,13,2,7.12,10.88,246,25,5,3621
-1323.6428,40.04432,390664740,12,3,7.18,10.92,153,15,3,1541
-1358.0667,46.377777,436065920,13,2,6.26,11.06,290,30,6,2943
-1337.4375,52.609554,441150800,14,2,5.92,11.51,148,15,3,2130
-1322.6111,55.57634,514160670,14,2,6.21,11.72,299,30,6,3771
-1312.4,62.405556,509193000,13,1,4.59,9.27,199,20,4,2810
-1312.4,64.39667,522637000,15,2,4.09,9.85,152,15,3,1994
-1403.2174,63.88174,511605340,13,1,3.5,7.57,213,20,4,2620
-1469.8889,64.25509,502453660,10,1,3.24,8.47,197,20,4,2154
-1529.8667,64.38812,479740580,9,0,1.7,4.19,151,15,3,2160
-1576.9706,65.49043,515917570,8,0,3.93,9.52,252,25,5,2918
-1632.6757,66.93442,516301570,6,1,3.3,7.91,209,20,4,2650
-1632.6757,65.90564,547979140,8,2,2.68,6.3,152,15,3,2138
-1672.4872,69.14325,555798300,7,1,3.38,8.73,240,25,5,3117
-1676.375,71.366104,603202700,9,3,3.6,10.45,152,15,3,1556
-1676.375,81.47545,629695600,12,0,4.32,10.1,151,15,3,1586
-1702.561,79.64344,637692300,12,1,2.08,5.02,342,35,7,4736
-1712.5,81.907295,655706900,10,1,3.51,8.02,241,25,5,3580
-1776.1875,90.223114,709547460,9,0,4.88,8.96,306,30,6,4343
-1816.5769,91.630615,726575040,8,3,3,6.54,201,20,4,2241
-1799.2264,93.74608,758314900,9,2,4.33,10.75,334,35,7,4455
-1799.2264,95.64214,753754700,10,1,4.53,10.72,153,15,3,1581
-1799.2264,95.36499,782105800,13,3,4.52,9.96,198,20,4,2701
-1808.8246,100.01672,769975230,10,0,2.65,6.56,152,15,3,2162
-1867.371,96.86321,754399300,7,0,0.38,0.72,204,20,4,2310
-1899.0156,98.113045,777648200,7,2,3.08,7.58,213,20,4,2889
-1899.4777,100.916954,799028030,6,2,3.57,7.08,148,15,3,1950
-1919.2206,104.10176,849378600,10,0,4.12,9.46,197,20,4,2034
-1930.3914,106.52586,880515260,11,2,4.15,9.84,357,35,7,4531
-1930.3914,111.05195,908158140,13,2,5.09,9.3,148,15,3,1711
-1898.88,116.143364,949496500,10,0,4.52,8.39,147,15,3,1513
-1899.1013,117.75921,973332400,8,2,3.56,9,341,35,7,5053
-1882.7284,122.41943,980731100,8,0,2.73,7.43,159,15,3,2342
-1869.119,121.1042,1.0095801E+09,7,2,3.09,7.5,334,35,7,4312
-1869.119,123.53337,1.01076915E+09,8,1,4,9.94,163,15,3,2020
-1861.2471,125.54644,1.00140256E+09,8,1,2.86,6.56,147,15,3,2125
-1899.4318,132.1997,1.04451603E+09,9,0,2.2,5.68,345,35,7,4594
-1899.764,131.94771,1.05655917E+09,10,2,1.76,5.18,161,15,3,1660
-1883.7935,133.72145,1.0983315E+09,9,2,3.55,7.15,154,15,3,1642
-1908.301,137.77066,1.1291922E+09,9,1,4.35,9.26,252,25,5,3473
-1908.6383,142.77222,1.1406662E+09,9,1,4.73,9,311,30,6,4047
-1918.3438,145.46317,1.20187E+09,11,4,4.35,9.83,242,25,5,2600
-1934.5555,160.72458,1.302077E+09,11,0,6.1,11.51,146,15,3,1506
-1934.5555,164.24675,1.3485222E+09,13,2,4.91,11.39,402,40,8,4081
-1946.1078,171.40503,1.3442774E+09,11,0,3.96,9.46,316,30,6,3830
-1945.2,171.16437,1.3644774E+09,10,2,2.38,4.06,307,30,6,3779
-1977.486,174.8488,1.3878875E+09,10,0,3.84,8.6,306,30,6,3588
-1982.3889,175.39091,1.386082E+09,10,1,2.07,5.16,197,20,4,2097
